 -2.99092179E+00 -1.20000000E+01  1.26674291E-04 -1.20949384E+01  9.09187674E-04  4.83244731E-03  3.02195863E-01  1.75667210E-05  1.09321433E-03  3.21145272E-03  5.64372112E-05  3.22936732E-03  6.27172965E-03  9.27577454E-05  5.14914574E-03  7.87956999E-03  2.21424954E-04  1.18807830E-02  1.15784939E-02  1.29578011E-03  6.92824263E-02  3.47253933E-02
 -2.97690454E+00 -1.17500000E+01  1.31014487E-04 -1.18445419E+01  9.41806155E-04  5.03018058E-03  3.04635444E-01  1.81621664E-05  1.12029709E-03  3.27310491E-03  5.83999726E-05  3.30681224E-03  6.39052047E-03  9.60203941E-05  5.27098985E-03  8.02613052E-03  2.29381106E-04  1.21560030E-02  1.17811169E-02  1.34674423E-03  7.07616627E-02  3.52277935E-02
 -2.96289017E+00 -1.15000000E+01  1.35503728E-04 -1.15941294E+01  9.75617998E-04  5.23583663E-03  3.07094474E-01  1.87777502E-05  1.14804171E-03  3.33602275E-03  6.04315563E-05  3.38604966E-03  6.51168106E-03  9.93992434E-05  5.39559104E-03  8.17549749E-03  2.37628939E-04  1.24372307E-02  1.19870442E-02  1.39980011E-03  7.22685462E-02  3.57334789E-02
 -2.94887798E+00 -1.12500000E+01  1.40113098E-04 -1.13437036E+01  1.01039839E-03  5.44794258E-03  3.09584307E-01  1.94095377E-05  1.17630679E-03  3.39992957E-03  6.25187371E-05  3.46668985E-03  6.63468770E-03  1.02872124E-04  5.52234526E-03  8.32704041E-03  2.46113559E-04  1.27231370E-02  1.21954809E-02  1.45457402E-03  7.37966539E-02  3.62412345E-02
 -2.93486991E+00 -1.10000000E+01  1.44948438E-04 -1.10932528E+01  1.04700071E-03  5.67218136E-03  3.12132079E-01  2.00718056E-05  1.20555092E-03  3.46569672E-03  6.47105005E-05  3.54996876E-03  6.76116689E-03  1.06521886E-04  5.65314954E-03  8.48267643E-03  2.55043594E-04  1.30178439E-02  1.24086381E-02  1.51257967E-03  7.53646858E-02  3.67528839E-02
 -2.92086303E+00 -1.07500000E+01  1.49852892E-04 -1.08427945E+01  1.08416421E-03  5.90016636E-03  3.14679083E-01  2.07433803E-05  1.23508710E-03  3.53201495E-03  6.69343238E-05  3.63403084E-03  6.88867140E-03  1.10225966E-04  5.78515354E-03  8.63951489E-03  2.64110853E-04  1.33151497E-02  1.26231514E-02  1.57159250E-03  7.69443316E-02  3.72654108E-02
 -2.90686128E+00 -1.05000000E+01  1.55055201E-04 -1.05923032E+01  1.12374619E-03  6.14429634E-03  3.17222774E-01  2.14550642E-05  1.26588185E-03  3.60070811E-03  6.92963140E-05  3.72146809E-03  7.02059474E-03  1.14164135E-04  5.92232790E-03  8.80153540E-03  2.73769502E-04  1.36236550E-02  1.28435088E-02  1.63494590E-03  7.85740296E-02  3.77817198E-02
 -2.89285993E+00 -1.02500000E+01  1.60282960E-04 -1.03418089E+01  1.16353627E-03  6.38981827E-03  3.19769225E-01  2.21701693E-05  1.29678150E-03  3.66959823E-03  7.16701380E-05  3.80918512E-03  7.15288323E-03  1.18122389E-04  6.05992998E-03  8.96398190E-03  2.83479053E-04  1.39330843E-02  1.30643345E-02  1.69867713E-03  8.02077928E-02  3.82982454E-02
 -2.87886438E+00 -1.00000000E+01  1.65874123E-04 -1.00912726E+01  1.20629801E-03  6.65521631E-03  3.22355071E-01  2.29341251E-05  1.32917882E-03  3.74130082E-03  7.42129386E-05  3.90089742E-03  7.29038573E-03  1.22367425E-04  6.20363977E-03  9.13251121E-03  2.93915443E-04  1.42557073E-02  1.32918478E-02  1.76780356E-03  8.18996044E-02  3.88178650E-02
 -2.86486882E+00 -9.75000000E+00  1.71465285E-04 -9.84073625E+00  1.24905975E-03  6.92061435E-03  3.24940917E-01  2.36980809E-05  1.36157614E-03  3.81300341E-03  7.67557393E-05  3.99260971E-03  7.42788823E-03  1.26612460E-04  6.34734955E-03  9.30104053E-03  3.04351832E-04  1.45783303E-02  1.35193611E-02  1.83692999E-03  8.35914160E-02  3.93374846E-02
