 -2.96238747E+00 -1.20000000E+01  1.35252948E-04 -1.20992129E+01  9.68981504E-04  5.25299554E-03  3.07075004E-01  1.87614292E-05  1.02212194E-03  2.55821825E-03  6.02317511E-05  3.01907906E-03  5.01241422E-03  9.89521218E-05  4.81228827E-03  6.32546987E-03  2.35967118E-04  1.10863494E-02  9.42718207E-03  1.37143870E-03  6.40509958E-02  2.92802273E-02
 -2.94815693E+00 -1.17500000E+01  1.39918756E-04 -1.18490115E+01  1.00388319E-03  5.46931173E-03  3.09606549E-01  1.94020640E-05  1.04674160E-03  2.60252768E-03  6.23390655E-05  3.08944924E-03  5.09847030E-03  1.02451159E-04  4.92291419E-03  6.43283760E-03  2.44478504E-04  1.13353457E-02  9.58145796E-03  1.42522523E-03  6.53649282E-02  2.97126510E-02
 -2.93392552E+00 -1.15000000E+01  1.44812518E-04 -1.15988012E+01  1.04059493E-03  5.69802519E-03  3.12199459E-01  2.00735456E-05  1.07216793E-03  2.64793884E-03  6.45513940E-05  3.16199642E-03  5.18662665E-03  1.06127141E-04  5.03687872E-03  6.54276077E-03  2.53432163E-04  1.15915422E-02  9.73909658E-03  1.48212351E-03  6.67105924E-02  3.01518080E-02
 -2.91969403E+00 -1.12500000E+01  1.49790903E-04 -1.13485876E+01  1.07798296E-03  5.93139664E-03  3.14792378E-01  2.07564601E-05  1.09788699E-03  2.69374970E-03  6.68027886E-05  3.23532997E-03  5.27554384E-03  1.09869058E-04  5.15204677E-03  6.65360779E-03  2.62551101E-04  1.18503264E-02  9.89794199E-03  1.54019810E-03  6.80675157E-02  3.05932952E-02
 -2.90546231E+00 -1.10000000E+01  1.55055088E-04 -1.10983623E+01  1.11765499E-03  6.18049948E-03  3.17385327E-01  2.14779872E-05  1.12459472E-03  2.74091050E-03  6.91861210E-05  3.31131933E-03  5.36703062E-03  1.13833657E-04  5.27127946E-03  6.76757491E-03  2.72228234E-04  1.21178503E-02  1.00608631E-02  1.60224542E-03  6.94624646E-02  3.10426525E-02
 -2.89123072E+00 -1.07500000E+01  1.60376323E-04 -1.08481348E+01  1.15778596E-03  6.43277966E-03  3.19985133E-01  2.22072096E-05  1.15149555E-03  2.78833492E-03  7.15958485E-05  3.38782498E-03  5.45901851E-03  1.17842874E-04  5.39130090E-03  6.88214932E-03  2.82017546E-04  1.23870645E-02  1.02245713E-02  1.66510036E-03  7.08646769E-02  3.14934706E-02
 -2.87699990E+00 -1.05000000E+01  1.66031553E-04 -1.05978933E+01  1.20060370E-03  6.70366130E-03  3.22625081E-01  2.29814835E-05  1.17952689E-03  2.83730276E-03  7.41601030E-05  3.46735322E-03  5.55394007E-03  1.22113299E-04  5.51593996E-03  7.00027909E-03  2.92463601E-04  1.26661750E-02  1.03928881E-02  1.73268336E-03  7.23094120E-02  3.19528414E-02
 -2.86276930E+00 -1.02500000E+01  1.71728193E-04 -1.03476500E+01  1.24375677E-03  6.97687567E-03  3.25274698E-01  2.37613343E-05  1.20769545E-03  2.88645777E-03  7.67435588E-05  3.54724665E-03  5.64921692E-03  1.26416235E-04  5.64113578E-03  7.11883850E-03  3.02991646E-04  1.29464747E-02  1.05617574E-02  1.80086344E-03  7.37591935E-02  3.24131934E-02
 -2.84854049E+00 -1.00000000E+01  1.77795899E-04 -1.00973908E+01  1.28991467E-03  7.27099268E-03  3.28010960E-01  2.45911573E-05  1.23709345E-03  2.93728997E-03  7.94990683E-05  3.63041242E-03  5.74767737E-03  1.31010491E-04  5.77132053E-03  7.24124774E-03  3.14254371E-04  1.32374304E-02  1.07355775E-02  1.87439378E-03  7.52541928E-02  3.28823371E-02
 -2.83431196E+00 -9.75000000E+00  1.83902891E-04 -9.84712999E+00  1.33639284E-03  7.56734689E-03  3.30746877E-01  2.54262621E-05  1.26661886E-03  2.98829550E-03  8.22728343E-05  3.71391558E-03  5.84646629E-03  1.35635710E-04  5.90201860E-03  7.36405332E-03  3.25595416E-04  1.35294793E-02  1.09099027E-02  1.94850106E-03  7.67537710E-02  3.33523347E-02
