 -2.97268455E+00 -1.20000000E+01  1.32100817E-04 -1.20978936E+01  9.47015159E-04  5.09796711E-03  3.05336158E-01  1.83224353E-05  1.04730849E-03  2.78280411E-03  5.88375420E-05  3.09355195E-03  5.44657488E-03  9.66762284E-05  4.93152105E-03  6.86338370E-03  2.30624862E-04  1.13669247E-02  1.01823110E-02  1.34373298E-03  6.58861905E-02  3.12862607E-02
 -2.95852649E+00 -1.17500000E+01  1.36622481E-04 -1.18476365E+01  9.80880481E-04  5.30616919E-03  3.07823872E-01  1.89431617E-05  1.07270384E-03  2.83287228E-03  6.08803977E-05  3.16616666E-03  5.54357123E-03  1.00069227E-04  5.04571590E-03  6.98397796E-03  2.38883978E-04  1.16242976E-02  1.03535632E-02  1.39614360E-03  6.72543277E-02  3.17495081E-02
 -2.94437048E+00 -1.15000000E+01  1.41369288E-04 -1.15973662E+01  1.01654337E-03  5.52658547E-03  3.10370755E-01  1.95943187E-05  1.09896205E-03  2.88430560E-03  6.30271437E-05  3.24110980E-03  5.64315403E-03  1.03637512E-04  5.16348366E-03  7.10769072E-03  2.47582405E-04  1.18893974E-02  1.05287764E-02  1.45168227E-03  6.86570477E-02  3.22193246E-02
 -2.93021558E+00 -1.12500000E+01  1.46238494E-04 -1.13470886E+01  1.05318348E-03  5.75364185E-03  3.12949804E-01  2.02620188E-05  1.12568933E-03  2.93648106E-03  6.52303684E-05  3.31731877E-03  5.74414292E-03  1.07301090E-04  5.28319379E-03  7.23309883E-03  2.56519657E-04  1.21586979E-02  1.07061428E-02  1.50892147E-03  7.00785684E-02  3.26927122E-02
 -2.91606264E+00 -1.10000000E+01  1.51297252E-04 -1.10967991E+01  1.09134711E-03  5.99109303E-03  3.15527395E-01  2.09552989E-05  1.15312593E-03  2.98977310E-03  6.75212524E-05  3.39543301E-03  5.84724314E-03  1.11112815E-04  5.40582118E-03  7.36104506E-03  2.65829310E-04  1.24342886E-02  1.08866963E-02  1.56884326E-03  7.15278836E-02  3.31710311E-02
 -2.90191152E+00 -1.07500000E+01  1.56534346E-04 -1.08464986E+01  1.13094409E-03  6.23832391E-03  3.18103615E-01  2.16726454E-05  1.18122986E-03  3.04411566E-03  6.98946087E-05  3.47533976E-03  5.95232975E-03  1.15063922E-04  5.53119322E-03  7.49137923E-03  2.75489325E-04  1.27157973E-02  1.10702484E-02  1.63128891E-03  7.30033485E-02  3.36539896E-02
 -2.88776219E+00 -1.05000000E+01  1.61934585E-04 -1.05961884E+01  1.17186112E-03  6.49459319E-03  3.20698163E-01  2.24119713E-05  1.20992973E-03  3.09939033E-03  7.23435775E-05  3.55683912E-03  6.05917514E-03  1.19143027E-04  5.65899894E-03  7.62382164E-03  2.85472082E-04  1.30025362E-02  1.12564161E-02  1.69608629E-03  7.45016217E-02  3.41406830E-02
 -2.87361533E+00 -1.02500000E+01  1.67560898E-04 -1.03458647E+01  1.21460736E-03  6.76338717E-03  3.23318109E-01  2.31817548E-05  1.23945540E-03  3.15595663E-03  7.48973246E-05  3.64054540E-03  6.16845771E-03  1.23399503E-04  5.79017708E-03  7.75918547E-03  2.95902068E-04  1.32965228E-02  1.14462086E-02  1.76414252E-03  7.60315006E-02  3.46325518E-02
 -2.85947006E+00 -1.00000000E+01  1.73334598E-04 -1.00955320E+01  1.25855416E-03  7.04042551E-03  3.25971243E-01  2.39713623E-05  1.26950620E-03  3.21333864E-03  7.75195348E-05  3.72564811E-03  6.27927613E-03  1.27772065E-04  5.92348486E-03  7.89638436E-03  3.06625657E-04  1.35950706E-02  1.16382476E-02  1.83436265E-03  7.75810074E-02  3.51273416E-02
 -2.84532765E+00 -9.75000000E+00  1.79372554E-04 -9.84518278E+00  1.30465344E-03  7.33224535E-03  3.28683883E-01  2.47965127E-05  1.30049854E-03  3.27218317E-03  8.02644939E-05  3.81325455E-03  6.39284817E-03  1.32352761E-04  6.06061093E-03  8.03687335E-03  3.17875653E-04  1.39017963E-02  1.18343145E-02  1.90846250E-03  7.91657052E-02  3.56273684E-02
 -2.83118673E+00 -9.50000000E+00  1.85554330E-04 -9.59482461E+00  1.35193222E-03  7.63218328E-03  3.31394443E-01  2.56409757E-05  1.33199044E-03  3.33179789E-03  8.30764070E-05  3.90218264E-03  6.50786689E-03  1.37047173E-04  6.19974818E-03  8.17908488E-03  3.29414143E-04  1.42128153E-02  1.20324604E-02  1.98471264E-03  8.07686222E-02  3.61298136E-02
