 -2.95722645E+00 -1.20000000E+01  1.36827942E-04 -1.20997899E+01  9.79934458E-04  5.33093089E-03  3.07934772E-01  1.89808725E-05  1.00968282E-03  2.45110723E-03  6.09279520E-05  2.98233301E-03  4.80493509E-03  1.00088022E-04  4.75349953E-03  6.06767631E-03  2.38630687E-04  1.09483296E-02  9.06171391E-03  1.38515267E-03  6.31565017E-02  2.82769924E-02
 -2.94296833E+00 -1.17500000E+01  1.41624624E-04 -1.18496096E+01  1.01582036E-03  5.55450005E-03  3.10497094E-01  1.96394206E-05  1.03414251E-03  2.49307964E-03  6.30945726E-05  3.05220253E-03  4.88653631E-03  1.03685687E-04  4.86329998E-03  6.16963204E-03  2.47382075E-04  1.11952398E-02  9.20890874E-03  1.44042074E-03  6.44533526E-02  2.86950887E-02
 -2.92870947E+00 -1.15000000E+01  1.46529469E-04 -1.15994258E+01  1.05256291E-03  5.78394343E-03  3.13088215E-01  2.03126131E-05  1.05897032E-03  2.53551411E-03  6.53109831E-05  3.12306541E-03  4.96902060E-03  1.07367195E-04  4.97462342E-03  6.27266616E-03  2.56342755E-04  1.14454309E-02  9.35754285E-03  1.49715281E-03  6.57645413E-02  2.91162583E-02
 -2.91444923E+00 -1.12500000E+01  1.51647603E-04 -1.13492349E+01  1.09100513E-03  6.02510491E-03  3.15679778E-01  2.10146398E-05  1.08450439E-03  2.57882658E-03  6.76257716E-05  3.19582511E-03  5.05318078E-03  1.11214625E-04  5.08884886E-03  6.37774320E-03  2.65718773E-04  1.17018518E-02  9.50888506E-03  1.55682223E-03  6.71025703E-02  2.95430343E-02
 -2.90018794E+00 -1.10000000E+01  1.56926036E-04 -1.10990386E+01  1.13072477E-03  6.27507324E-03  3.18271672E-01  2.17383370E-05  1.11056927E-03  2.62279893E-03  7.00144969E-05  3.27001038E-03  5.13860049E-03  1.15186754E-04  5.20525534E-03  6.48435563E-03  2.75406942E-04  1.19629547E-02  9.66226258E-03  1.61869924E-03  6.84607712E-02  2.99740239E-02
 -2.88592577E+00 -1.07500000E+01  1.62396826E-04 -1.08488362E+01  1.17198696E-03  6.53573589E-03  3.20887433E-01  2.24879981E-05  1.13725569E-03  2.66754006E-03  7.24921336E-05  3.34585691E-03  5.22548544E-03  1.19309065E-04  5.32419869E-03  6.59275106E-03  2.85472134E-04  1.22294848E-02  9.81798774E-03  1.68327260E-03  6.98420318E-02  3.04097218E-02
 -2.87166267E+00 -1.05000000E+01  1.68069827E-04 -1.05986274E+01  1.21487075E-03  6.80764076E-03  3.23528284E-01  2.32649531E-05  1.16459550E-03  2.71308935E-03  7.50632368E-05  3.42344980E-03  5.31391070E-03  1.23589253E-04  5.44580887E-03  6.70302087E-03  2.95933663E-04  1.25017199E-02  9.97618080E-03  1.75068044E-03  7.12475333E-02  3.08503693E-02
 -2.85739927E+00 -1.02500000E+01  1.73926906E-04 -1.03484122E+01  1.25924044E-03  7.08990655E-03  3.26213246E-01  2.40667141E-05  1.19251784E-03  2.75935847E-03  7.77196085E-05  3.50259255E-03  5.40370637E-03  1.28013709E-04  5.56978063E-03  6.81495521E-03  3.06758451E-04  1.27789903E-02  1.01365517E-02  1.82071585E-03  7.26741595E-02  3.12952479E-02
 -2.84313549E+00 -1.00000000E+01  1.80015698E-04 -1.00981890E+01  1.30548055E-03  7.38521450E-03  3.28953735E-01  2.48997005E-05  1.22117345E-03  2.80653371E-03  8.04833150E-05  3.58368622E-03  5.49522707E-03  1.32619767E-04  5.69672512E-03  6.92898486E-03  3.18040501E-04  1.30625990E-02  1.02996641E-02  1.89405883E-03  7.41273770E-02  3.17454526E-02
 -2.82887220E+00 -9.75000000E+00  1.86295013E-04 -9.84795971E+00  1.35326897E-03  7.69138227E-03  3.31694408E-01  2.57583180E-05  1.25042133E-03  2.85444272E-03  8.33354757E-05  3.66634829E-03  5.58814274E-03  1.37375722E-04  5.82605546E-03  7.04470628E-03  3.29701148E-04  1.33512781E-02  1.04649753E-02  1.97017244E-03  7.56016075E-02  3.21997944E-02
 -2.81460954E+00 -9.50000000E+00  1.92821015E-04 -9.59772267E+00  1.40306213E-03  8.01161131E-03  3.34435320E-01  2.66501228E-05  1.28043610E-03  2.90330181E-03  8.63021668E-05  3.75104111E-03  5.68286460E-03  1.42325764E-04  5.95847500E-03  7.16261823E-03  3.41852000E-04  1.36465222E-02  1.06331335E-02  2.04987349E-03  7.71030455E-02  3.26594928E-02
 -2.80034825E+00 -9.25000000E+00  1.99560768E-04 -9.34747807E+00  1.45460452E-03  8.34417994E-03  3.37199610E-01  2.75706349E-05  1.31110504E-03  2.95297441E-03  8.93683267E-05  3.83745859E-03  5.77913168E-03  1.47444667E-04  6.09351259E-03  7.28240071E-03  3.54430664E-04  1.39473139E-02  1.08037077E-02  2.13274242E-03  7.86272031E-02  3.31235837E-02
 -2.78608854E+00 -9.00000000E+00  2.06545838E-04 -9.09722481E+00  1.50815447E-03  8.69091040E-03  3.39990730E-01  2.85240937E-05  1.34252474E-03  3.00358066E-03  9.25486445E-05  3.92585541E-03  5.87717214E-03  1.52757369E-04  6.23155484E-03  7.40432995E-03  3.67500317E-04  1.42544721E-02  1.09770547E-02  2.21924707E-03  8.01774353E-02  3.35927157E-02
 -2.77183128E+00 -8.75000000E+00  2.13786606E-04 -8.84696273E+00  1.56381162E-03  9.05258521E-03  3.42836072E-01  2.95118326E-05  1.37471501E-03  3.05514809E-03  9.58482321E-05  4.01627402E-03  5.97703552E-03  1.58272886E-04  6.37266061E-03  7.52846208E-03  3.81085445E-04  1.45681010E-02  1.11532272E-02  2.30961387E-03  8.17538633E-02  3.40667933E-02
 -2.75757618E+00 -8.50000000E+00  2.21253296E-04 -8.59669287E+00  1.62133062E-03  9.42746411E-03  3.45729323E-01  3.05298597E-05  1.40758612E-03  3.10756479E-03  9.92532008E-05  4.10847900E-03  6.07850953E-03  1.63967599E-04  6.51647315E-03  7.65454057E-03  3.95126022E-04  1.48874471E-02  1.13318963E-02  2.40339309E-03  8.33534367E-02  3.45452405E-02
 -2.74332455E+00 -8.25000000E+00  2.29038356E-04 -8.34641169E+00  1.68149161E-03  9.82116599E-03  3.48619865E-01  3.15904944E-05  1.44140012E-03  3.16115766E-03  1.02807014E-04  4.20314628E-03  6.18221142E-03  1.69915870E-04  6.66400880E-03  7.78330615E-03  4.09813064E-04  1.52146299E-02  1.15139859E-02  2.50207227E-03  8.49843455E-02  3.50294196E-02
 -2.72907496E+00 -8.00000000E+00  2.37010442E-04 -8.09612386E+00  1.74320463E-03  1.02259255E-02  3.51508814E-01  3.26761589E-05  1.47576802E-03  3.21544149E-03  1.06448267E-04  4.29926005E-03  6.28722208E-03  1.76013096E-04  6.81373161E-03  7.91365026E-03  4.24879872E-04  1.55464164E-02  1.16980848E-02  2.60362993E-03  8.66336623E-02  3.55169660E-02
 -2.71482948E+00 -7.75000000E+00  2.45386420E-04 -7.84582175E+00  1.80829229E-03  1.06548104E-02  3.54474575E-01  3.38157850E-05  1.51130682E-03  3.27118023E-03  1.10278780E-04  4.39841575E-03  6.39498412E-03  1.82433251E-04  6.96804451E-03  8.04730534E-03  4.40772568E-04  1.58878298E-02  1.18863623E-02  2.71151748E-03  8.83209705E-02  3.60111561E-02
 -2.70058529E+00 -7.50000000E+00  2.53889420E-04 -7.59551515E+00  1.87444124E-03  1.10912827E-02  3.57464492E-01  3.49723818E-05  1.54721387E-03  3.32737654E-03  1.14168815E-04  4.49852811E-03  6.50361147E-03  1.88954967E-04  7.12380097E-03  8.18200170E-03  4.56925001E-04  1.62322707E-02  1.20759539E-02  2.82139574E-03  9.00202268E-02  3.65074357E-02
 -2.68634484E+00 -7.25000000E+00  2.62907058E-04 -7.34519052E+00  1.94491829E-03  1.15587645E-02  3.60445494E-01  3.61976227E-05  1.58457367E-03  3.38536316E-03  1.18300540E-04  4.60239415E-03  6.61561845E-03  1.95889750E-04  7.28520720E-03  8.32075570E-03  4.74136889E-04  1.65885178E-02  1.22706148E-02  2.93948118E-03  9.17653720E-02  3.70112661E-02
 -2.67210489E+00 -7.00000000E+00  2.72033066E-04 -7.09486206E+00  2.01631010E-03  1.20328033E-02  3.63430399E-01  3.74373048E-05  1.62223359E-03  3.44371702E-03  1.22483222E-04  4.70703287E-03  6.72831789E-03  2.02911700E-04  7.44777477E-03  8.46033959E-03  4.91572725E-04  1.69471855E-02  1.24663058E-02  3.05931181E-03  9.35198382E-02  3.75165623E-02
 -2.65786653E+00 -6.75000000E+00  2.81683626E-04 -6.84451499E+00  2.09214085E-03  1.25386706E-02  3.66453334E-01  3.87468430E-05  1.66132700E-03  3.50381630E-03  1.26912754E-04  4.81535287E-03  6.84430570E-03  2.10356186E-04  7.61586991E-03  8.60385921E-03  5.10095392E-04  1.73173526E-02  1.26668587E-02  3.18764600E-03  9.53182905E-02  3.80285430E-02
